ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0014823,response to activity,81/8652,145/18112,0.03040382051153084,0.08588201886262688,0.05343125451611257,25721/25682/83516/170917/63868/117182/29560/81722/29542/29148/56718/64831/89805/83504/25705/362624/500985/24954/24482/363630/25149/24316/84580/84353/260327/24950/50557/170911/25608/24948/78975/24323/117282/24952/24413/246771/114628/24225/300253/25661/689560/317675/29653/25325/29152/171116/25238/25085/29155/444985/306628/171026/24511/50687/24183/24179/140932/64476/25467/170921/79245/361945/29184/299691/83765/192647/155192/24498/25153/24835/360748/60582/690163/314621/362282/81725/289745/60628/24180/25283/691644,81
GO:0042180,cellular ketone metabolic process,126/8652,233/18112,0.030508888118281247,0.08614197598183086,0.053592986100714474,50672/81530/25721/289733/25682/83516/29219/100188944/59295/117182/313020/100361138/25114/29702/304785/24185/304542/25322/308453/56718/362810/24470/309004/24205/681056/64194/252917/361843/25117/311844/293939/301024/360610/307092/170582/362826/288985/679692/60351/24950/25248/286953/79128/171548/85489/54299/304488/404280/83509/301416/84426/309757/58853/313706/25147/29680/29416/25675/25107/362860/84022/363675/25404/83731/310392/25664/298504/353252/290823/24439/64677/259274/171078/365571/29527/24298/360801/25249/25735/296167/298575/114862/498332/83618/24179/60666/25467/29373/100364990/366013/84497/24494/89820/360833/24653/246273/140638/140868/690163/498909/56266/25757/304539/316976/497672/305066/63864/24267/252900/302995/140586/294320/399684/359725/24506/25541/291084/360887/94340/307616/24177/25380/25428/29309/29646/25363,126
GO:0044042,glucan metabolic process,46/8652,78/18112,0.030561035524115415,0.08623065392983907,0.05364815683462063,24483/299210/297417/50686/689995/24185/25739/56718/25205/252917/24954/65152/24482/64561/312927/360230/63840/24925/24158/288333/498416/309513/690987/679869/81675/24668/316021/192280/25107/192361/29573/64035/25634/25467/691447/361377/29184/24953/301617/24701/287533/24506/362029/24536/290403/25659,46
GO:0021515,cell differentiation in spinal cord,38/8652,63/18112,0.030566397987540957,0.08623065392983907,0.05364815683462063,64186/309659/293684/293012/293165/362051/499211/252833/25159/64444/303991/691317/360610/25398/114502/361769/140588/25496/299284/24881/293976/306619/311332/360858/303181/315338/288457/366214/29499/304103/292934/364140/304729/360866/170671/116648/289026/57233,38
GO:0006753,nucleoside phosphate metabolic process,245/8652,470/18112,0.030814765061866735,0.08689421799562677,0.054060991336608306,25289/289095/81530/85428/81636/361068/24602/83516/299210/83709/29219/292072/367747/117107/29223/314004/613267/25630/85260/246263/29562/361185/29560/311569/25643/314312/24383/29148/292028/310645/297998/300807/25638/684158/25058/117273/116590/308589/25288/290843/367242/360511/171402/64461/24954/65152/307848/24482/171115/83842/299201/24817/362749/25125/170915/362329/171374/311580/297508/140946/81529/24834/364975/25275/499330/296925/84420/58942/685579/84509/85269/64519/316218/79127/305248/365699/117533/288105/81743/192281/24190/117276/298490/25368/63885/140942/287368/24642/78975/360268/54299/24626/113976/171566/289276/24644/24465/170587/114593/309757/295922/25059/117243/29637/361596/26295/287545/360498/363129/24959/361637/25618/29416/690441/304298/25675/81744/292804/500986/191569/24577/29316/24640/24603/24184/366492/29653/296968/100363074/361063/171116/363069/290029/245965/297389/288051/171078/81656/54226/362720/100359539/315219/497757/301622/497811/64305/289950/360639/294422/26956/25735/363521/64467/171082/117544/296167/299638/24888/24183/25095/288259/100360100/58813/60416/65185/312373/24215/154968/60666/24334/311422/689030/619580/24165/361993/84497/116643/65156/113911/58964/171087/503049/192647/26759/116556/170851/361884/60581/81726/79238/361895/25591/81654/290365/316265/313560/303185/24450/499561/192272/171375/29192/24651/353255/298954/29261/500368/252900/24377/60398/682978/287287/685679/287835/361272/56823/295443/301233/297113/24159/24506/29595/300160/299976/25014/24240/94340/298203/690945/294292/362282/361274/316077/65135/170588/313790/290646/362638/296259/59116/499328/298942/24191/499956/25656,245
GO:0008206,bile acid metabolic process,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,25114/252917/24817/307092/170582/60351/25608/64030/291555/309757/25147/301264/25429/60349/298399/25284/296167/301517/29534/79111/25270/305066/63864/29500/25541/25428,26
GO:0009309,amine biosynthetic process,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,54278/25479/29219/85471/171522/58961/83504/25699/81640/363469/302642/100912563/24311/64637/29452/24609/25502/25085/24443/366473/298607/114027/25302/294119/300691/24180,26
GO:0031112,positive regulation of microtubule polymerization or depolymerization,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,83709/29477/66026/24205/305310/29431/24473/64183/29456/116554/29386/314169/361087/291852/314814/25404/84510/311191/308870/114764/362700/83497/361597/24553/24472/363875,26
GO:0033006,regulation of mast cell activation involved in immune response,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,289733/24602/83730/360725/24451/25159/364403/308589/25316/360797/297607/114593/81745/29316/25047/301737/84477/361597/687536/192177/25084/58959/116553/287287/25172/79113,26
GO:0042401,cellular biogenic amine biosynthetic process,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,54278/25479/29219/85471/171522/58961/83504/25699/81640/363469/302642/100912563/24311/64637/29452/24609/25502/25085/24443/366473/298607/114027/25302/294119/300691/24180,26
GO:1901385,regulation of voltage-gated calcium channel activity,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,24602/25297/25471/63883/683667/140908/29256/25398/366232/25399/192249/58942/498174/24242/24244/50663/363674/362895/24948/24626/295214/116600/367315/314622/191572/58959,26
GO:1903670,regulation of sprouting angiogenesis,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,680616/25630/24957/304913/300455/25317/361324/362165/117277/498764/315346/445442/81745/360498/84022/312566/295214/25325/25671/498130/81919/84598/84010/29499/25290/59301,26
GO:1904037,positive regulation of epithelial cell apoptotic process,26/8652,41/18112,0.03181356090742675,0.0889171546819179,0.05531955565992837,83516/294515/85251/81722/171104/25385/312510/289754/297893/311144/502585/287643/84349/25296/445442/309757/84006/117183/171369/64031/25738/89803/296654/315272/24835/24514,26
GO:0033692,cellular polysaccharide biosynthetic process,39/8652,65/18112,0.03183290447262634,0.0889171546819179,0.05531955565992837,24483/299210/297417/689995/24185/56718/252917/24954/24482/305571/290638/295430/25694/63840/266805/316583/24158/84597/288333/498416/309513/690987/81675/24668/316021/192280/29633/311215/306375/25467/691447/29184/288752/301617/114002/287533/24506/362029/291958,39
GO:0043407,negative regulation of MAP kinase activity,39/8652,65/18112,0.03183290447262634,0.0889171546819179,0.05531955565992837,85272/24602/297682/114705/64468/300980/24855/29644/291610/63995/84402/114509/309377/29645/316131/25296/192126/25675/24426/308909/25404/25664/306141/24592/116457/170538/64031/24697/314870/65038/24179/29373/24494/292699/287533/310552/84583/362675/305203,39
GO:0009148,pyrimidine nucleoside triphosphate biosynthetic process,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,314004/64461/85269/171566/301622/689030/619580/58964/313560/29261/685679/24240/499956,13
GO:0016486,peptide hormone processing,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,54281/408243/246333/289596/116548/364755/361315/302526/25507/171085/94204/25121/25697,13
GO:0032401,establishment of melanosome localization,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,501162/306868/116777/84590/79434/299850/25017/81754/81830/317435/680476/170851/503269,13
GO:0038065,collagen-activated signaling pathway,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,290905/315744/295117/292537/363265/306628/170921/25678/685781/684555/24514/315579/81725,13
GO:0042308,negative regulation of protein import into nucleus,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,367242/296179/114906/365797/300514/64152/114124/362325/266709/89807/24592/25735/29184,13
GO:0043374,"CD8-positive, alpha-beta T cell differentiation",13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,361391/315348/290206/316052/316164/156726/50662/24224/24508/362481/295248/679957/292594,13
GO:0051904,pigment granule transport,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,501162/306868/116777/84590/79434/266714/299850/25017/81754/81830/680476/170851/503269,13
GO:0070102,interleukin-6-mediated signaling pathway,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,24388/83805/25205/266680/25125/24499/361388/117063/50554/313481/311184/301737/24498,13
GO:0070486,leukocyte aggregation,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,85272/155012/619374/81521/29398/25694/24796/445442/58853/25406/94195/306790/24494,13
GO:0071362,cellular response to ether,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,83516/24410/24654/303158/24817/78961/301511/297480/309757/117282/313587/25238/414065,13
GO:0071801,regulation of podosome assembly,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,140898/117273/83805/81521/306071/116554/301511/314961/296654/25734/24497/24835/501059,13
GO:1904590,negative regulation of protein import,13/8652,18/18112,0.03186489973489188,0.0889171546819179,0.05531955565992837,367242/296179/114906/365797/300514/64152/114124/362325/266709/89807/24592/25735/29184,13
GO:0002753,cytoplasmic pattern recognition receptor signaling pathway,32/8652,52/18112,0.03188525218915708,0.0889171546819179,0.05531955565992837,303350/291912/29681/309157/25493/690005/140639/289399/246280/298874/683206/362609/289521/252832/25344/311430/360668/315599/362491/494202/309165/362615/361730/499801/303538/114766/100362554/313790/60577/24472/310877/84478,32
GO:0015804,neutral amino acid transport,32/8652,52/18112,0.03188525218915708,0.0889171546819179,0.05531955565992837,298340/303148/366432/305540/252919/65042/287532/84551/29480/360610/170567/316241/116509/25608/83612/29642/192208/29464/310091/613226/282712/313089/287478/114518/84012/292657/171148/57395/25550/84583/29483/315439,32
GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,32/8652,52/18112,0.03188525218915708,0.0889171546819179,0.05531955565992837,406169/309434/25242/316369/29560/24451/29702/497198/24874/140583/25389/679028/360610/363067/114509/314638/296084/362165/304962/304127/24516/25496/311607/690632/25664/29452/114490/24842/302705/79245/300955/24472,32
GO:0050974,detection of mechanical stimulus involved in sensory perception,32/8652,52/18112,0.03188525218915708,0.0889171546819179,0.05531955565992837,25297/24410/294303/24482/312896/60590/24948/64030/83629/25654/81574/29392/29135/499593/24577/64513/500446/65032/24215/83618/100362255/65024/170921/690865/24835/64574/313255/29595/29366/84020/60628/361739,32
GO:0010954,positive regulation of protein processing,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,100912012/81707/311163/293888/83805/308068/361341/288038/362434/29135/100361444/690038/296654/65137/308577/298784/54312/316557/64456/56611/64668,21
GO:0015865,purine nucleotide transport,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,24392/689414/29584/301113/310791/66026/171381/114506/311846/29723/246771/300083/116721/501103/63997/170924/306866/304203/362287/289443/689108,21
GO:0032104,regulation of response to extracellular stimulus,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,114700/59295/300754/497991/56718/25554/25608/25298/83727/100361376/498194/24952/25271/84022/25601/24873/24681/24604/59301/113948/289380,21
GO:0032107,regulation of response to nutrient levels,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,114700/59295/300754/497991/56718/25554/25608/25298/83727/100361376/498194/24952/25271/84022/25601/24873/24681/24604/59301/113948/289380,21
GO:0045472,response to ether,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,83516/24410/24654/303158/24817/171374/317382/60351/81648/78961/301511/297480/309757/117282/313587/171116/25238/25085/24646/414065/79256,21
GO:0060561,apoptotic process involved in morphogenesis,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,85272/315196/315648/293649/25640/116502/83476/24390/171356/315713/64547/64637/25496/24887/364706/25625/24873/116499/161452/25420/29147,21
GO:0071305,cellular response to vitamin D,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,114700/25512/497991/84402/29237/25554/24247/300339/64512/58868/100361376/29468/498194/25271/59107/24511/24873/301229/79252/361597/25670,21
GO:1903859,regulation of dendrite extension,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,64440/309650/25731/89816/305589/24805/690516/26955/29386/25716/117282/297516/313934/50622/688272/291553/83765/691478/298576/60628/292156,21
GO:2000352,negative regulation of endothelial cell apoptotic process,21/8652,32/18112,0.03200960889839251,0.0889171546819179,0.05531955565992837,85471/307618/25159/58935/305451/114509/683206/312401/81745/362317/304883/89807/25325/24617/292756/311860/361969/89804/25464/116553/287287,21
GO:0071867,response to monoamine,70/8652,124/18112,0.032030093558795915,0.0889171546819179,0.05531955565992837,25289/114245/29424/83516/25479/25689/25751/170704/25075/293860/25643/84352/171104/25229/116590/81666/29480/307848/24448/363067/24611/25247/497878/29237/24473/24316/60351/24950/79246/363735/24782/309242/54297/24626/81662/60336/50664/58853/25187/364382/266802/24225/79247/170673/689560/25740/25238/54226/25195/25601/85268/363425/311860/65032/192349/25261/60448/24176/58963/60582/25324/25323/24651/25550/29595/300160/295279/84020/84577/502317,70
GO:0071869,response to catecholamine,70/8652,124/18112,0.032030093558795915,0.0889171546819179,0.05531955565992837,25289/114245/29424/83516/25479/25689/25751/170704/25075/293860/25643/84352/171104/25229/116590/81666/29480/307848/24448/363067/24611/25247/497878/29237/24473/24316/60351/24950/79246/363735/24782/309242/54297/24626/81662/60336/50664/58853/25187/364382/266802/24225/79247/170673/689560/25740/25238/54226/25195/25601/85268/363425/311860/65032/192349/25261/60448/24176/58963/60582/25324/25323/24651/25550/29595/300160/295279/84020/84577/502317,70
